acdAcidicPka,acdBasicPka,acdLogd,acdLogp,alogp,chemblId,knownDrug,molecularFormula,molecularWeight,numRo5Violations,passesRuleOfThree,preferredCompoundName,rotatableBonds,smiles,species,stdInChiKey,synonyms,activity_comment,assay_chemblid,assay_description,assay_type,bioactivity_type,name_in_reference,operator,organism,parent_cmpd_chemblid,reference,target_chemblid,target_confidence,target_name,units,value,STATUS,SMILES_desalt
9.06,3.48,3.98,3.99,3.55,CHEMBL372411,No,C17H13N3O2,291.3,0.0,No,,2.0,Cc1nocc1c2nc3ccccc3n2c4ccc(O)cc4,NEUTRAL,VVQKKJATDFFYEJ-UHFFFAOYSA-N,,Unspecified,CHEMBL863381,Displacement of [3H]17beta-estradiol from recombinant human ERalpha expressed in 293T cells,B,IC50,7d,=,Homo sapiens,CHEMBL372411,"Bioorg. Med. Chem. Lett., (2005) 15:24:5562",CHEMBL206,9,Estrogen receptor alpha,nM,1160.0,intermediate,Cc1nocc1-c1nc2ccccc2n1-c1ccc(O)cc1
9.12,3.95,5.38,5.39,5.48,CHEMBL201365,No,C19H13ClN2O,320.77,1.0,No,,2.0,Oc1ccc(cc1)n2c(nc3ccccc23)c4ccccc4Cl,NEUTRAL,KNZWBWRQMVDWNS-UHFFFAOYSA-N,,Unspecified,CHEMBL863381,Displacement of [3H]17beta-estradiol from recombinant human ERalpha expressed in 293T cells,B,IC50,7e,=,Homo sapiens,CHEMBL201365,"Bioorg. Med. Chem. Lett., (2005) 15:24:5562",CHEMBL206,9,Estrogen receptor alpha,nM,1730.0,intermediate,Oc1ccc(-n2c(-c3ccccc3Cl)nc3ccccc32)cc1
10.09,,3.49,3.49,5.21,CHEMBL199766,No,C20H15NO,285.34,1.0,No,,2.0,Oc1ccc(cc1)c2[nH]c3ccccc3c2c4ccccc4,NEUTRAL,HRWBDGGFCFVAHP-UHFFFAOYSA-N,,Unspecified,CHEMBL863381,Displacement of [3H]17beta-estradiol from recombinant human ERalpha expressed in 293T cells,B,IC50,15,=,Homo sapiens,CHEMBL199766,"Bioorg. Med. Chem. Lett., (2005) 15:24:5562",CHEMBL206,9,Estrogen receptor alpha,nM,8310.0,intermediate,Oc1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1
,,4.77,4.77,3.44,CHEMBL204317,No,C20H29BrO2,381.35,0.0,No,,1.0,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\Br)C1CC[C@@H]2O,NEUTRAL,REWRFXZVVOUSFK-ALBGZISYSA-N,,Unspecified,CHEMBL865276,Binding affinity to human ERalpha,B,IC50,9,=,Homo sapiens,CHEMBL204317,"Bioorg. Med. Chem. Lett., (2006) 16:4:834",CHEMBL206,9,Estrogen receptor alpha,nM,3984.0,intermediate,CC12CCC3C(CC=C4CC(O)CCC43C=CBr)C1CCC2O
,,5.07,5.07,3.71,CHEMBL383253,No,C21H32O2,316.48,0.0,No,,1.0,C\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,NEUTRAL,IPSPNXNCRNDAPA-BMYYSNIYSA-N,,Unspecified,CHEMBL865276,Binding affinity to human ERalpha,B,IC50,12,=,Homo sapiens,CHEMBL383253,"Bioorg. Med. Chem. Lett., (2006) 16:4:834",CHEMBL206,9,Estrogen receptor alpha,nM,1956.0,intermediate,CC=CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12
9.7,,2.88,2.88,3.09,CHEMBL425603,No,C15H16O2,228.29,0.0,No,,0.0,CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,NEUTRAL,GGVJORATKHOAJL-UHFFFAOYSA-N,,Unspecified,CHEMBL852960,Binding affinity to ERalpha by scintillation proximity assay,B,IC50,8,=,Homo sapiens,CHEMBL425603,"Bioorg. Med. Chem. Lett., (2006) 16:13:3489",CHEMBL206,9,Estrogen receptor alpha,nM,1190.0,intermediate,CC1=C2c3ccc(O)cc3CC2(C)CCC1=O
9.7,,3.39,3.39,3.55,CHEMBL212675,No,C16H18O2,242.31,0.0,No,,1.0,CCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,NEUTRAL,HDCICPRPCFHBGD-UHFFFAOYSA-N,,Unspecified,CHEMBL852960,Binding affinity to ERalpha by scintillation proximity assay,B,IC50,9,=,Homo sapiens,CHEMBL212675,"Bioorg. Med. Chem. Lett., (2006) 16:13:3489",CHEMBL206,9,Estrogen receptor alpha,nM,1210.0,intermediate,CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2
9.25,9.7,3.19,5.43,6.56,CHEMBL180995,No,C30H34FNO4,491.59,1.0,No,,6.0,C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)c(F)c3[C@@H](C)[C@@H]2c4ccc(O)cc4)N5CC[C@@H](C)C5,BASE,WGYZSJCMDOXKNM-FSQCKCQLSA-N,,Unspecified,CHEMBL831077,Inhibition of estrogen receptor alpha,B,IC50,8F,=,Homo sapiens,CHEMBL180995,"Bioorg. Med. Chem. Lett., (2005) 15:6:1675",CHEMBL206,9,Estrogen receptor alpha,nM,0.9,active,CC1CCN(C(C)COc2ccc(C3Oc4ccc(O)c(F)c4C(C)C3c3ccc(O)cc3)cc2)C1
9.76,,5.15,5.16,5.23,CHEMBL203123,No,C20H22O3,310.39,1.0,No,,2.0,Cc1cc(O)c(C)c2c1c3ccc(O)c(C)c3OC2(C)CC=C,NEUTRAL,PKGBEWOYERPSOO-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,59,=,Homo sapiens,CHEMBL203123,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,157.0,active,C=CCC1(C)Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21
9.59,,2.46,2.47,2.64,CHEMBL211599,No,C14H14O2,214.26,0.0,Yes,,0.0,CC12CCC(=O)C=C1c3ccc(O)cc3C2,NEUTRAL,ULUAXMXCRVOEKK-UHFFFAOYSA-N,,Unspecified,CHEMBL852960,Binding affinity to ERalpha by scintillation proximity assay,B,IC50,2,=,Homo sapiens,CHEMBL211599,"Bioorg. Med. Chem. Lett., (2006) 16:13:3489",CHEMBL206,9,Estrogen receptor alpha,nM,4245.0,intermediate,CC12CCC(=O)C=C1c1ccc(O)cc1C2
13.62,1.25,4.35,4.35,4.67,CHEMBL213457,No,C22H19FN2O,346.4,0.0,No,,2.0,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5cccc(F)c5)CCC1=O,NEUTRAL,QSROZUUOXPPUOM-UHFFFAOYSA-N,,Unspecified,CHEMBL866167,Binding affinity to ERalpha L384M/M421G mutant,B,IC50,7c,=,Homo sapiens,CHEMBL213457,"J. Med. Chem., (2006) 49:18:5404",CHEMBL206,9,Estrogen receptor alpha,nM,440.0,active,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2cccc(F)c2)CCC1=O
8.09,1.21,3.48,3.56,4.63,CHEMBL214291,No,C21H18FN3O,347.39,0.0,No,,2.0,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc5ccc(F)cc5)CCC1=O,NEUTRAL,NYZIRGGMYKKDJX-UHFFFAOYSA-N,,Unspecified,CHEMBL866167,Binding affinity to ERalpha L384M/M421G mutant,B,IC50,15b,=,Homo sapiens,CHEMBL214291,"J. Med. Chem., (2006) 49:18:5404",CHEMBL206,9,Estrogen receptor alpha,nM,340.0,active,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccc(F)cc2)CCC1=O
10.1,9.65,2.42,4.62,7.35,CHEMBL240230,No,C35H43N3O3,553.73,2.0,No,,13.0,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccc(OCCCCN4CCCCC4)cc23)c5ccccc5,BASE,VFLIQNMALJTWPU-AREMUKBSSA-N,,Unspecified,CHEMBL886514,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,B,IC50,11d,=,Homo sapiens,CHEMBL240230,"Bioorg. Med. Chem. Lett., (2007) 17:8:2322",CHEMBL206,9,Estrogen receptor alpha,nM,31.0,active,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCCN3CCCCC3)cc12
10.1,8.73,4.01,5.4,6.71,CHEMBL394213,No,C33H39N3O3,525.68,2.0,No,,11.0,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3c(OCCN4CCCCC4)cccc23)c5ccccc5,BASE,KQDKIAODLBHRJT-XMMPIXPASA-N,,Unspecified,CHEMBL886514,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,B,IC50,11k,=,Homo sapiens,CHEMBL394213,"Bioorg. Med. Chem. Lett., (2007) 17:8:2322",CHEMBL206,9,Estrogen receptor alpha,nM,440.0,active,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCN3CCCCC3)cccc12
7.13,,4.17,4.63,4.64,CHEMBL193146,No,C16H10ClFO2,288.7,0.0,No,,1.0,Oc1ccc(cc1)c2cc(F)c3c(Cl)c(O)ccc3c2,NEUTRAL,OYUGBGZDLCAQEA-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,42,=,Homo sapiens,CHEMBL193146,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,40.0,active,Oc1ccc(-c2cc(F)c3c(Cl)c(O)ccc3c2)cc1
8.73,,1.99,2.01,3.46,CHEMBL193108,No,C17H14O3S,298.36,0.0,No,,3.0,CCSC1=C(C(=O)c2cc(O)ccc12)c3ccc(O)cc3,NEUTRAL,YLPDFBMVGAQVIZ-UHFFFAOYSA-N,,Unspecified,CHEMBL829337,Inhibition of human estrogen receptor alpha,B,IC50,17,=,Homo sapiens,CHEMBL193108,"Bioorg. Med. Chem. Lett., (2005) 15:12:3137",CHEMBL206,9,Estrogen receptor alpha,nM,10.0,active,CCSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21
9.72,9.52,4.53,6.61,6.72,CHEMBL182794,No,C29H33NO4S,491.64,1.0,No,,7.0,CC(C)[C@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,BASE,KRKRBIVNILCKBI-OWPQXHQJSA-N,,Unspecified,CHEMBL832667,Inhibition of bindign to recombinant human estrogen receptor alpha,B,IC50,23,=,Homo sapiens,CHEMBL182794,"Bioorg. Med. Chem. Lett., (2005) 15:1:107",CHEMBL206,9,Estrogen receptor alpha,nM,0.5,active,CC(C)C(COc1ccc(C2Oc3ccc(O)cc3SC2c2ccc(O)cc2)cc1)N1CCCC1
9.49,,4.02,4.02,3.77,CHEMBL194873,No,C16H12O2,236.27,0.0,No,,1.0,Oc1cccc(c1)c2ccc3ccc(O)cc3c2,NEUTRAL,VEQWNMMVQWDERW-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,12,=,Homo sapiens,CHEMBL194873,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,2642.0,intermediate,Oc1cccc(-c2ccc3ccc(O)cc3c2)c1
8.27,0.57,3.96,3.99,4.2,CHEMBL187671,No,C17H17NO3,283.32,0.0,No,,2.0,CC(C)(C)c1cc(ccc1O)c2oc3cc(O)ccc3n2,NEUTRAL,FCOFWWANNSORTL-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,79,=,Homo sapiens,CHEMBL187671,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,5000.0,intermediate,CC(C)(C)c1cc(-c2nc3ccc(O)cc3o2)ccc1O
7.96,4.15,1.08,1.36,2.55,CHEMBL189287,No,C13H9NO4,243.21,0.0,No,,1.0,Oc1ccc(c(O)c1)c2oc3ccc(O)cc3n2,NEUTRAL,RGXSSCFRVTXICH-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,85,=,Homo sapiens,CHEMBL189287,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,190.0,active,Oc1ccc(-c2nc3cc(O)ccc3o2)c(O)c1
11.07,1.15,2.9,2.9,3.63,CHEMBL1732228,No,C19H12BrN5O6,486.23,0.0,No,,7.0,[O-][N+](=O)c1ccc(Oc2cccc(\C=N\NC(=O)c3cncc(Br)c3)c2)c(c1)[N+](=O)[O-],NEUTRAL,NXGVLZVLFRXGGW-LSFURLLWSA-N,,Active,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,IC50,SID14735336,=,Homo sapiens,CHEMBL1732228,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,27852.14,inactive,O=C(NN=Cc1cccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1)c1cncc(Br)c1
8.15,9.59,3.1,3.4,3.99,CHEMBL187663,No,C16H15NO3,269.3,0.0,No,,2.0,CC(C)c1cc(O)cc2nc(oc12)c3ccc(O)cc3,BASE,XMPVRZGJAQOXGV-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,110,=,Homo sapiens,CHEMBL187663,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,1200.0,intermediate,CC(C)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12
8.69,4.54,2.89,2.96,4.03,CHEMBL198089,No,C17H13NO2,263.29,0.0,No,,2.0,Oc1ccc(cc1)c2cc(C=C)c3cc(O)ccc3n2,NEUTRAL,MPGOJACGGLDRIE-UHFFFAOYSA-N,,Unspecified,CHEMBL881884,Binding affinity for human Estrogen receptor alpha,B,IC50,16a,=,Homo sapiens,CHEMBL198089,"Bioorg. Med. Chem. Lett., (2005) 15:20:4520",CHEMBL206,9,Estrogen receptor alpha,nM,504.0,active,C=Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12
7.3,2.6,2.51,2.72,3.0,CHEMBL189706,No,C16H13NO5,299.28,0.0,No,,4.0,CCOC(=O)c1cc(O)cc2nc(oc12)c3ccc(O)cc3,NEUTRAL,UEWDFYUQUGCZHV-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,105,=,Homo sapiens,CHEMBL189706,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,7827.0,intermediate,CCOC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12
7.35,2.63,1.61,1.8,2.56,CHEMBL188230,No,C14H9NO4,255.23,0.0,No,,2.0,Oc1ccc(cc1)c2oc3c(C=O)cc(O)cc3n2,NEUTRAL,RVKNUINNULNHGO-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,103,=,Homo sapiens,CHEMBL188230,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,2638.0,intermediate,O=Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12
7.87,,3.52,3.76,3.54,CHEMBL185012,No,C15H8FNO3,269.23,0.0,No,,1.0,Oc1cc(C#N)c2oc(cc2c1)c3ccc(O)c(F)c3,NEUTRAL,AFCXUMJPOGOVIU-UHFFFAOYSA-N,,Unspecified,CHEMBL832786,Binding affinity for human Estrogen receptor alpha,B,IC50,31,=,Homo sapiens,CHEMBL185012,"Bioorg. Med. Chem. Lett., (2004) 14:19:4925",CHEMBL206,9,Estrogen receptor alpha,nM,23.0,active,N#Cc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12
9.72,8.77,3.93,5.31,5.77,CHEMBL122237,No,C28H31NO4S,477.62,1.0,No,,7.0,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,BASE,GPLOFIHKLFTQMK-WUFINQPMSA-N,,Unspecified,CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,IC50,4,=,Homo sapiens,CHEMBL122237,"Bioorg. Med. Chem. Lett., (2004) 14:14:3747",CHEMBL206,9,Estrogen receptor alpha,nM,2.3,active,Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(COCCN3CCCCC3)cc2)cc1
9.25,9.63,2.89,5.07,6.18,CHEMBL361005,No,C29H32FNO4,477.57,1.0,No,,6.0,C[C@@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,BASE,KREZVKKCLKOMEF-IWXXCEQUSA-N,,Unspecified,CHEMBL831077,Inhibition of estrogen receptor alpha,B,IC50,6F,=,Homo sapiens,CHEMBL361005,"Bioorg. Med. Chem. Lett., (2005) 15:6:1675",CHEMBL206,9,Estrogen receptor alpha,nM,0.8,active,CC1CCN(CCOc2ccc(C3Oc4ccc(O)c(F)c4C(C)C3c3ccc(O)cc3)cc2)C1
9.72,7.26,4.38,4.62,5.35,CHEMBL184679,No,C26H26FNO4S,467.55,1.0,No,,6.0,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CC[C@@H](F)C5)cc4,NEUTRAL,SZCIUMNCRFCHKW-JSRBVGTNSA-N,,Unspecified,CHEMBL831072,Binding potency for human ER alpha,B,IC50,12,=,Homo sapiens,CHEMBL184679,"Bioorg. Med. Chem. Lett., (2004) 14:15:3865",CHEMBL206,9,Estrogen receptor alpha,nM,0.5,active,Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCC(F)C3)cc2)cc1
,,1.33,1.33,2.77,CHEMBL1424468,No,C16H17NO4,287.31,0.0,No,,4.0,CCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,NEUTRAL,LAYLXGGTNSMQEK-UHFFFAOYSA-N,,Not Active,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,IC50,SID7967346,=,Homo sapiens,CHEMBL1424468,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,30297.28,inactive,CCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2
8.17,,4.06,4.12,3.86,CHEMBL187105,No,C17H11NO3,277.27,0.0,No,,1.0,Oc1ccc2c(noc2c1)c3ccc4cc(O)ccc4c3,NEUTRAL,LCGSYJVWLGYWTD-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,55,=,Homo sapiens,CHEMBL187105,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,8.0,active,Oc1ccc2cc(-c3noc4cc(O)ccc34)ccc2c1
7.11,,1.3,1.76,2.2,CHEMBL276030,No,C14H9NO3,239.23,0.0,Yes,,1.0,Oc1ccc2C(=O)N(C(=O)c2c1)c3ccccc3,NEUTRAL,HCUAWJNHCZEMJS-UHFFFAOYSA-N,,Unspecified,CHEMBL888711,Inhibition of human LBD of of ERalpha,B,IC50,6,=,Homo sapiens,CHEMBL276030,"Bioorg. Med. Chem. Lett., (2007) 17:1:118",CHEMBL206,9,Estrogen receptor alpha,nM,2700.0,intermediate,O=C1c2ccc(O)cc2C(=O)N1c1ccccc1
7.26,3.02,2.54,2.78,3.55,CHEMBL188528,No,C13H8BrNO3,306.11,0.0,No,,1.0,Oc1ccc(cc1)c2oc3c(Br)cc(O)cc3n2,NEUTRAL,BAAILVWEAXFTSF-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,92,=,Homo sapiens,CHEMBL188528,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,155.0,active,Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1
9.25,8.81,4.17,5.59,6.78,CHEMBL181368,No,C30H34FNO4,491.59,1.0,No,,6.0,C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc5,BASE,JUMHXAHUWIPRTK-NIQOGTEGSA-N,,Unspecified,CHEMBL831077,Inhibition of estrogen receptor alpha,B,IC50,11F,=,Homo sapiens,CHEMBL181368,"Bioorg. Med. Chem. Lett., (2005) 15:6:1675",CHEMBL206,9,Estrogen receptor alpha,nM,0.3,active,CC1c2c(ccc(O)c2F)OC(c2ccc(OCCN3CCCCCC3)cc2)C1c1ccc(O)cc1
8.37,,3.82,3.86,4.53,CHEMBL195290,No,C18H13FO2,280.29,0.0,No,,2.0,Oc1ccc2cc(cc(C=C)c2c1)c3ccc(O)c(F)c3,NEUTRAL,VNGNAISMEPJWAM-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,53,=,Homo sapiens,CHEMBL195290,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,254.0,active,C=Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12
9.79,8.62,5.57,6.81,7.06,CHEMBL363412,No,C28H28N2O2S,456.6,1.0,No,,6.0,Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCC6)cc5)c23,BASE,QOZYJHACMJBAJT-UHFFFAOYSA-N,,Unspecified,CHEMBL829466,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha,B,IC50,2a,=,Homo sapiens,CHEMBL363412,"Bioorg. Med. Chem. Lett., (2005) 15:11:2891",CHEMBL206,9,Estrogen receptor alpha,nM,39.0,active,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21
8.01,,2.57,2.68,3.58,CHEMBL186874,No,C16H10FNO3,283.25,0.0,No,,2.0,Oc1cc(CC#N)c2oc(cc2c1)c3ccc(O)c(F)c3,NEUTRAL,FDDPFAVJBCQYPL-UHFFFAOYSA-N,,Unspecified,CHEMBL832786,Binding affinity for human Estrogen receptor alpha,B,IC50,22,=,Homo sapiens,CHEMBL186874,"Bioorg. Med. Chem. Lett., (2004) 14:19:4925",CHEMBL206,9,Estrogen receptor alpha,nM,1056.0,intermediate,N#CCc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12
6.76,0.85,1.53,2.45,2.88,CHEMBL364176,No,C14H7FN2O3,270.22,0.0,No,,1.0,Oc1cc(C#N)c2oc(nc2c1)c3ccc(O)c(F)c3,NEUTRAL,FDAYUVPANAYKHA-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,98,=,Homo sapiens,CHEMBL364176,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,1435.0,intermediate,N#Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12
7.49,2.97,0.76,0.94,1.8,CHEMBL365903,No,C14H10N2O4,270.24,0.0,No,,2.0,NC(=O)c1cc(O)cc2nc(oc12)c3ccc(O)cc3,NEUTRAL,IEVRVWMQNQJHHK-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,106,=,Homo sapiens,CHEMBL365903,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,9620.0,intermediate,NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12
9.51,,4.5,4.5,4.26,CHEMBL195389,No,C17H14O2,250.29,0.0,No,,1.0,Cc1cc(O)ccc1c2ccc3cc(O)ccc3c2,NEUTRAL,YIKDKHNOMWERET-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,32,=,Homo sapiens,CHEMBL195389,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,40.0,active,Cc1cc(O)ccc1-c1ccc2cc(O)ccc2c1
8.19,,4.32,4.37,4.35,CHEMBL360189,No,C16H15NO3,269.3,0.0,No,,3.0,CCCc1cc(ccc1O)c2noc3cc(O)ccc23,NEUTRAL,XIRTUTHGSVIEQW-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,46,=,Homo sapiens,CHEMBL360189,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,210.0,active,CCCc1cc(-c2noc3cc(O)ccc23)ccc1O
9.72,8.48,3.92,5.06,5.44,CHEMBL365484,No,C29H33NO5S,507.64,2.0,No,,8.0,OCCC1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5)CC1,NEUTRAL,UJUYKKWTTSCBQE-URLMMPGGSA-N,,Unspecified,CHEMBL831072,Binding potency for human ER alpha,B,IC50,9,=,Homo sapiens,CHEMBL365484,"Bioorg. Med. Chem. Lett., (2004) 14:15:3865",CHEMBL206,9,Estrogen receptor alpha,nM,7.3,active,OCCC1CCN(CCOc2ccc(C3Oc4ccc(O)cc4SC3c3ccc(O)cc3)cc2)CC1
9.65,,2.01,2.02,3.54,CHEMBL193207,No,C16H11BrO3,331.16,0.0,No,,2.0,COc1ccc2C(=O)C(=C(Br)c2c1)c3ccc(O)cc3,NEUTRAL,PXUFURPKZREQCA-UHFFFAOYSA-N,,Unspecified,CHEMBL829337,Inhibition of human estrogen receptor alpha,B,IC50,29,=,Homo sapiens,CHEMBL193207,"Bioorg. Med. Chem. Lett., (2005) 15:12:3137",CHEMBL206,9,Estrogen receptor alpha,nM,1800.0,intermediate,COc1ccc2c(c1)C(Br)=C(c1ccc(O)cc1)C2=O
8.24,0.49,3.23,3.27,3.71,CHEMBL189077,No,C17H11NO3,277.27,0.0,No,,1.0,Oc1ccc2nc(oc2c1)c3cccc4cc(O)ccc34,NEUTRAL,ZRGCERZQAHMXNC-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,63,=,Homo sapiens,CHEMBL189077,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,35.0,active,Oc1ccc2c(-c3nc4ccc(O)cc4o3)cccc2c1
